9,1,893.7728283807637,426.3620300292969,168.37961179316014,374.08698120117197,1,-1,-1,-1
10,1,624.8242438233026,423.0471313476562,169.0836778807386,412.04830322265633,1,-1,-1,-1
10,1,1162.3801262091745,422.1911987304687,181.51657863633918,439.2993774414063,1,-1,-1,-1
11,1,629.4004151871859,429.79494048381036,167.88950654940857,409.8803610049703,1,-1,-1,-1
11,1,1165.3882270192994,427.4059749280616,178.18314973155748,431.24845079781477,1,-1,-1,-1
11,1,1373.110666306062,424.56608276367183,146.66956094256338,366.2655334472656,1,-1,-1,-1
12,1,625.2582223455182,429.45366761252546,168.94619766440775,413.3635236934879,1,-1,-1,-1
12,1,904.8505223855107,435.83971604671655,160.74645230791583,357.34517405839813,1,-1,-1,-1
12,1,1171.510603048104,428.55458692915465,177.65585304291145,429.6726051575272,1,-1,-1,-1
12,1,1369.3885738895144,427.840276521045,143.9149332722093,359.6778923330874,1,-1,-1,-1
12,1,371.7795967959912,424.830712890625,174.86680738458,377.72718505859376,1,-1,-1,-1
13,1,624.2167423458075,430.6156202997969,167.96718464760818,412.30670351910857,1,-1,-1,-1
13,1,904.7413451905082,435.2676922113295,161.19404429304356,358.3642313470523,1,-1,-1,-1
13,1,1168.9472882338073,430.8472920624358,175.8070195320689,425.3968395817033,1,-1,-1,-1
13,1,1373.3449830982754,428.6794877804898,143.07003867082466,357.5032309085677,1,-1,-1,-1
13,1,371.39445181910685,424.617761053648,175.17389098065144,378.6199604271064,1,-1,-1,-1
14,1,624.8309759683488,430.9068564920217,166.78314662240655,411.3028170617179,1,-1,-1,-1
14,1,904.7888848890813,435.49084417619326,161.066933514662,358.39194930333224,1,-1,-1,-1
14,1,1171.95460880336,429.2685346377857,177.2784042571592,428.37583159968045,1,-1,-1,-1
14,1,1369.4866521274714,427.99086551360364,143.14503464722955,358.46321358911666,1,-1,-1,-1
14,1,371.895302006444,425.41400624218716,174.210802570959,377.1517613863359,1,-1,-1,-1
15,1,624.9846848992156,431.83222427138736,165.44216051430755,409.8842200542716,1,-1,-1,-1
15,1,904.1311767681813,433.9622577313634,162.27493767763326,361.3811733261924,1,-1,-1,-1
15,1,1173.2303279916887,429.9016386767983,177.20528111368483,427.31399680988955,1,-1,-1,-1
15,1,1373.7889387663804,429.3493499962998,141.8562803933375,355.75843579922065,1,-1,-1,-1
15,1,372.48382282643365,426.9926257468096,172.75412905006397,374.6906729748849,1,-1,-1,-1
16,1,624.5838542396143,430.84923514966044,166.0191205293522,411.956568089638,1,-1,-1,-1
16,1,904.1721873365656,434.1507694721687,162.2355920232069,361.28805424136686,1,-1,-1,-1
16,1,1173.3638918335132,429.3122971049446,177.8317289379813,427.9863036040485,1,-1,-1,-1
16,1,1375.9298108395426,431.68561001527667,140.28650788159175,351.74726327261664,1,-1,-1,-1
16,1,373.6082967835785,428.9723194219797,170.6598348160494,371.0802990971576,1,-1,-1,-1
17,1,620.0411000184615,430.88851068111154,166.00826308946964,411.9994076790455,1,-1,-1,-1
17,1,904.029399250398,434.0826130968074,162.5161676225741,361.82787733908265,1,-1,-1,-1
17,1,1173.2772630923653,429.7210807846616,178.26050960052243,427.65457651334935,1,-1,-1,-1
17,1,1376.166952947858,430.89128309605695,140.55084194856346,353.38236746091604,1,-1,-1,-1
17,1,374.9075178943982,430.5369539748416,168.52883570058498,368.0398349188383,1,-1,-1,-1
18,1,623.4443958974123,431.67403394184953,164.93054689337387,410.2227073518795,1,-1,-1,-1
18,1,903.7663803951745,433.25051341840856,163.20096298836162,363.28754070725057,1,-1,-1,-1
18,1,1168.6873549432405,430.02202311171084,178.2378074045508,426.9705276401505,1,-1,-1,-1
18,1,1376.1799366555515,429.0553928800538,141.1257463039341,356.1518073835908,1,-1,-1,-1
18,1,375.3052580687571,430.7383088258369,167.92040058166356,368.1401157744773,1,-1,-1,-1
19,1,624.9676601895827,432.114234577842,163.99126789322764,408.80844500598704,1,-1,-1,-1
19,1,903.6867335741696,432.8073739376325,163.47551588745856,363.71241238356737,1,-1,-1,-1
19,1,1171.0369612530112,429.4813052786453,179.32908931672011,428.0669428050608,1,-1,-1,-1
19,1,1376.4002369155926,429.5381270630697,140.98301844827247,355.82354889554847,1,-1,-1,-1
19,1,381.7307185875932,433.4719382747333,164.23167154843554,362.6581173480439,1,-1,-1,-1
20,1,625.5777405604863,431.52125040074117,163.70224193137585,409.8404630512922,1,-1,-1,-1
20,1,903.7609353526983,432.66968533122264,163.21071006406785,363.64394713679155,1,-1,-1,-1
20,1,1171.4380616262833,428.55771788856055,180.58969213457127,429.8680198778698,1,-1,-1,-1
20,1,1376.7342724331222,430.2791366418406,140.33498318273362,354.64028501899236,1,-1,-1,-1
20,1,383.7825978203932,432.57613722312965,163.67172417768342,364.2099111651593,1,-1,-1,-1
21,1,625.7243417432869,431.6687816142027,163.43198998998122,409.97397633557205,1,-1,-1,-1
21,1,903.4034647644586,432.2005422290051,163.70733229446662,364.9109090661325,1,-1,-1,-1
21,1,1171.8111335599015,429.0630663997928,180.7498297604637,428.8249047938148,1,-1,-1,-1
21,1,1376.6875619807392,429.9145194302514,140.4295948755927,355.1678257422213,1,-1,-1,-1
21,1,385.0979043583827,432.6418800561556,162.30147537126732,364.07824390947366,1,-1,-1,-1
22,1,626.0466459688485,430.9178118891128,163.1506714807062,410.91498628441,1,-1,-1,-1
22,1,903.5301944149452,432.09593055147843,163.60577969202018,364.86700622668695,1,-1,-1,-1
22,1,1171.7012979340025,429.0664534172312,181.2769346450931,428.4766315706369,1,-1,-1,-1
22,1,1376.7680170471924,430.62521734943107,140.03428424483965,354.40093661569534,1,-1,-1,-1
22,1,386.87827919799736,434.4648578737264,159.31336232856975,360.4893752302342,1,-1,-1,-1
23,1,626.3097358343119,430.93364888686585,162.5757186528071,411.20816766563934,1,-1,-1,-1
23,1,903.7485872250741,432.15916684796855,163.02702233648586,364.1713548954786,1,-1,-1,-1
23,1,1171.7799300170245,429.6418538926323,181.16950348686473,427.3493142613829,1,-1,-1,-1
23,1,1376.7053999808234,430.3624851959829,140.08395506914763,355.0181652011966,1,-1,-1,-1
23,1,386.8875172252848,432.58053545899725,159.35313493714506,363.6521709257626,1,-1,-1,-1
24,1,626.3697279839632,430.707895124772,162.4529408845045,411.66037311063513,1,-1,-1,-1
24,1,903.8986393498496,431.9067480112574,162.8321076296,364.35039845383886,1,-1,-1,-1
24,1,1171.299620715219,429.18546944307417,182.07142913504123,428.3404171636754,1,-1,-1,-1
24,1,1376.7729209471765,430.204611886073,139.9720175760181,355.22174746957273,1,-1,-1,-1
24,1,386.9144976958325,431.7513554389361,159.18660617294037,365.38407668514174,1,-1,-1,-1
25,1,626.2312301645751,429.9263669543211,162.7788453211115,413.11611204980386,1,-1,-1,-1
25,1,903.81794340073,431.5214915879564,162.88284633602322,365.0720147756407,1,-1,-1,-1
25,1,1171.4233462146547,429.88681896930785,181.84143269462794,427.1971079455087,1,-1,-1,-1
25,1,1377.1697177012961,431.02683977859635,138.9901716532064,353.41649516292074,1,-1,-1,-1
25,1,387.3207115664935,431.1553846059885,158.62500760363446,366.7564103151931,1,-1,-1,-1
26,1,626.4392002667403,430.255506449521,162.374363484125,412.78338144704935,1,-1,-1,-1
26,1,903.9345436610887,431.5614403392573,162.5841120328943,365.0632639856348,1,-1,-1,-1
26,1,1171.5005648597435,430.26159526767503,181.64094401735775,426.28624489048315,1,-1,-1,-1
26,1,1377.3676612703023,431.28953759180297,138.61495880057316,352.85527222693713,1,-1,-1,-1
26,1,387.7382126521675,431.1437842465157,157.63884739287658,366.53499863644515,1,-1,-1,-1
27,1,626.3519524353836,429.5607209821717,162.52459728876678,414.16918947225145,1,-1,-1,-1
27,1,904.0270932315733,431.7671077569228,162.4117494304062,364.7156551397278,1,-1,-1,-1
27,1,1171.340746927348,430.0636833246784,181.93795722095103,426.6253662764942,1,-1,-1,-1
27,1,1377.5656048393084,431.5522354050096,138.23974594793992,352.2940492909535,1,-1,-1,-1
27,1,388.28557451609385,431.5466048257656,156.49015855026997,366.1281300998931,1,-1,-1,-1
28,1,626.5679172643435,429.5695566159006,162.18267279891566,414.0559581099675,1,-1,-1,-1
28,1,904.1196428020579,431.9727751745885,162.23938682791805,364.3680462938208,1,-1,-1,-1
28,1,1171.3300054890208,429.9298403742806,181.93919996787545,426.6312147550322,1,-1,-1,-1
28,1,1377.568069278882,431.3766598057839,138.2142209567869,352.74928260974775,1,-1,-1,-1
28,1,388.3927617780404,430.79277335522113,156.18194968959727,367.622966623944,1,-1,-1,-1
29,1,627.0529183337968,430.19131341875243,161.2148135905597,412.6199097064034,1,-1,-1,-1
29,1,904.2121923725424,432.1784425922541,162.06702422542995,364.02043744791376,1,-1,-1,-1
29,1,1171.0220918297396,429.2516575644062,182.5592772196516,427.8019476329875,1,-1,-1,-1
29,1,1377.5705337184554,431.2010842065583,138.18869596563385,353.20451592854204,1,-1,-1,-1
29,1,388.52984358902984,430.310013896827,155.8118347366149,368.80900455559197,1,-1,-1,-1
30,1,627.1483148890558,430.0140276968001,161.1877100277841,412.95478896097296,1,-1,-1,-1
30,1,904.3047419430269,432.38411000991965,161.89466162294184,363.6728286020067,1,-1,-1,-1
30,1,1170.6239123936134,428.7633323526122,183.16438626024743,428.8333929596697,1,-1,-1,-1
30,1,1377.5002584385886,430.98698826088173,138.39660479005045,353.85505755308526,1,-1,-1,-1
30,1,383.84030317895485,429.29154257730585,156.45310517908942,371.0746107180297,1,-1,-1,-1
31,1,627.0488842983649,429.4663742852348,161.3071310840473,414.06297582024007,1,-1,-1,-1
31,1,904.3972915135115,432.5897774275852,161.7222990204537,363.32521975609967,1,-1,-1,-1
31,1,1170.0992794851825,427.8277550035275,184.31120931357452,430.825586139302,1,-1,-1,-1
31,1,1377.4299831587218,430.77289231520535,138.60451361446707,354.50559917762854,1,-1,-1,-1
31,1,382.4229261865671,429.844402054687,155.78314037199146,370.1736049583236,1,-1,-1,-1
32,1,626.8073109596863,429.0348373754167,161.7407102831849,414.98839800145316,1,-1,-1,-1
32,1,904.489841083996,432.7954448452508,161.5499364179656,362.97761091019265,1,-1,-1,-1
32,1,1169.882202641849,427.589495670822,184.72603235126056,431.2811345542488,1,-1,-1,-1
32,1,1377.359707878855,430.5587963695288,138.81242243888366,355.15614080217176,1,-1,-1,-1
32,1,382.06809506297753,430.31759973992837,155.31521039440668,369.353625325412,1,-1,-1,-1
33,1,627.0180094692004,429.30988733727423,161.42552787703536,414.3908394980648,1,-1,-1,-1
33,1,1169.941323061867,427.830771755225,184.7206949370712,430.7040642035632,1,-1,-1,-1
33,1,381.63329677134385,429.6199546629673,155.68531158534287,370.7152919999426,1,-1,-1,-1
34,1,626.9474353838358,429.4208384229031,161.47820416023427,414.4852912301298,1,-1,-1,-1
34,1,1169.7917880904,427.90787683219696,184.91787175915263,430.8619289634914,1,-1,-1,-1
34,1,382.19925255548895,430.89118981549586,154.40191656731199,368.58536531209165,1,-1,-1,-1
35,1,626.76632467326,429.19683065463744,161.89255933352914,415.03911583277494,1,-1,-1,-1
35,1,1170.169504807746,428.7203569425802,184.2456848753651,429.4079540597655,1,-1,-1,-1
35,1,382.5466784438847,431.4483540031317,153.80780795908674,367.5038972606945,1,-1,-1,-1
36,1,626.84779436492,429.23746829991416,161.8001682420819,414.90363255861837,1,-1,-1,-1
36,1,1170.0764998059685,428.7438284680637,184.38078571790518,429.4027133168322,1,-1,-1,-1
36,1,382.7965171826124,431.7895755966633,153.33503261382972,366.7812953404227,1,-1,-1,-1
37,1,626.9969561643295,429.39709379679067,161.66682458813685,414.7562217956855,1,-1,-1,-1
37,1,1170.0127087411925,428.6024700659897,184.45642620245988,429.81322427391837,1,-1,-1,-1
37,1,382.5557584623972,430.90938125025355,153.7589155879851,368.25720084866,1,-1,-1,-1
38,1,626.2859943324286,430.8851647318635,163.49908696179688,418.8284152505449,1,-1,-1,-1
38,1,1169.8782049558424,428.30630687876135,184.73572565085541,430.35966339773245,1,-1,-1,-1
38,1,382.4547269689495,430.509297140797,153.9392139030871,369.0548077042708,1,-1,-1,-1
39,1,625.938548568544,431.4688273557826,164.326337566479,420.3336665384687,1,-1,-1,-1
39,1,1169.7580704731731,428.18343039495886,184.95364989607063,430.6275210893922,1,-1,-1,-1
39,1,382.41035336471884,430.06002203578737,154.18628834901682,369.61062769452604,1,-1,-1,-1
40,1,626.2082615428749,429.6995445949967,163.42031069070592,417.75997861197794,1,-1,-1,-1
40,1,1169.8915879325875,428.4741269430308,184.7057553982751,429.99034859236434,1,-1,-1,-1
40,1,382.3368782024895,429.9083201741548,154.29830985364202,370.1842436913002,1,-1,-1,-1
41,1,625.7412812258042,431.1390858274,164.57449555153875,419.59161717287935,1,-1,-1,-1
41,1,1169.7357931697165,428.45611644649,184.917977160269,430.28669787755945,1,-1,-1,-1
41,1,382.0453657918738,429.2073975969985,154.913508943002,371.467764692313,1,-1,-1,-1
42,1,625.4141943786265,431.59889502263877,165.31612710544198,420.6465444619004,1,-1,-1,-1
42,1,1169.60230538448,428.35087493137337,185.18714541833322,430.73141353019605,1,-1,-1,-1
42,1,381.9383424348621,428.7453567105788,155.16532280374207,372.45144448507216,1,-1,-1,-1
43,1,625.3451364668075,431.70219527083464,165.47453174892175,420.6750216332701,1,-1,-1,-1
43,1,1169.6211059905627,428.5640567830585,185.13340508437688,430.2209645989797,1,-1,-1,-1
43,1,381.8196438657949,428.0890542177234,155.44288541778658,373.5586500510453,1,-1,-1,-1
44,1,625.2760785549887,431.8054955190303,165.63293639240152,420.7034988046398,1,-1,-1,-1
44,1,1169.6341683887874,428.5593967139436,185.10294146254083,430.11136649918024,1,-1,-1,-1
44,1,382.1399778245691,428.4318122285826,154.92817781306223,372.8366671965729,1,-1,-1,-1
45,1,625.2070206431698,431.9087957672261,165.7913410358813,420.7319759760095,1,-1,-1,-1
45,1,1169.6668591434598,428.6903451903041,185.01979918508016,429.7850855727696,1,-1,-1,-1
45,1,382.10052695321366,428.08388481977175,154.98881874615356,373.4503167443087,1,-1,-1,-1
46,1,625.1379627313509,432.0120960154219,165.94974567936106,420.76045314737917,1,-1,-1,-1
46,1,1169.5613600571778,428.68942205865824,185.21870806890584,429.9564775932638,1,-1,-1,-1
46,1,381.980997763839,427.65606899314827,155.2310915202364,374.1966675717953,1,-1,-1,-1
47,1,624.7406338384255,431.871413444188,166.62648761045108,421.02796347454967,1,-1,-1,-1
47,1,1169.4689448238153,428.4175853152321,185.4842509520187,430.52571457441366,1,-1,-1,-1
47,1,381.52631190447937,426.65549904254095,155.96076463331224,376.1897698617796,1,-1,-1,-1
48,1,624.6731769353584,431.8412756883094,166.83953366325542,421.06754425783254,1,-1,-1,-1
48,1,1169.5059509409007,428.55542339010424,185.41673782848488,430.2865904262557,1,-1,-1,-1
48,1,381.6794876671168,426.6181647165146,155.8262755606922,376.1744973485744,1,-1,-1,-1
49,1,624.6057200322912,431.8111379324306,167.05257971605974,421.10712504111547,1,-1,-1,-1
49,1,1169.555032542761,428.85555750873027,185.3408459923354,429.8290722117135,1,-1,-1,-1
49,1,381.69851853953713,426.3824176189738,155.9365795998526,376.5382241877591,1,-1,-1,-1
50,1,624.538263129224,431.78100017655197,167.26562576886408,421.14670582439834,1,-1,-1,-1
50,1,1169.5935040684617,429.018351571277,185.27079172332014,429.5359830027776,1,-1,-1,-1
50,1,381.82867316078665,426.4973293303949,155.72984056584176,376.18049820022634,1,-1,-1,-1
51,1,624.4865539241766,431.9470110052567,167.38367598631731,420.8790470737214,1,-1,-1,-1
51,1,1169.6319755941624,429.1811456338237,185.20073745430486,429.24289379384163,1,-1,-1,-1
51,1,382.0577632822734,426.8226303523769,155.30418344491426,375.4376703254345,1,-1,-1,-1
52,1,624.4348447191293,432.1130218339614,167.50172620377052,420.61138832304437,1,-1,-1,-1
52,1,1169.6553611486795,429.32560793909585,185.12339187037068,428.909249207628,1,-1,-1,-1
52,1,382.3557038251571,427.68287698360825,154.6879646255476,374.0260271497914,1,-1,-1,-1
